# Manually updated only by `kf bank`; (image, va) is the stable identity.
# Scores retain full precision; --loose affects display classification only.
image	va	unit	name	input_sha256	best_pct	hist_pct	banked_pct	code_size
GAME.EXE	0x8003b8c8	game.func_8003b8c8	func_8003b8c8	8de1812ef68e63af1e0353fd18d89c8d898e88d7fefd20cc3efbdf861641f6fc	100.000000000	100.000000000	100.000000000	52
GAME.EXE	0x8003c560	game.func_8003c560	func_8003c560	db303109630cac71c71039391202faebabce5e937e184b459eb64b35cd414ded	100.000000000	100.000000000	100.000000000	16
GAME.EXE	0x8003ee4c	game.func_8003ee4c	func_8003ee4c	4e48405159551030468f1001041b9f1493cc717bc9d749c86ece4cf56c3f184d	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x8003ee54	game.func_8003ee4c	func_8003ee54	4e48405159551030468f1001041b9f1493cc717bc9d749c86ece4cf56c3f184d	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x80040d04	game.func_80040d04	func_80040d04	4bda45dafc85fad851ff4776a5e4280659291081490f852343bae220cf2caa52	100.000000000	100.000000000	100.000000000	48
GAME.EXE	0x8004309c	game.func_8004309c	func_8004309c	02842fc48a36abdb37b9ae016380f41ebf3442dca344bbfafd6c2635f592fcd8	100.000000000	100.000000000	100.000000000	16
GAME.EXE	0x80044154	game.func_80044154	func_80044154	b91b68847bcc32365174547658b9bca6fa9d7378be6d943f9b43acf2d6c5e2c1	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x80044488	game.table_lookup_80044488	func_80044488	eeece63c43a2ed16f20841b674714eb89d3f1c1d4cf43a4f54730aaa18ef8bdf	100.000000000	100.000000000	100.000000000	60
GAME.EXE	0x800444c4	game.table_lookup_80044488	func_800444c4	eeece63c43a2ed16f20841b674714eb89d3f1c1d4cf43a4f54730aaa18ef8bdf	100.000000000	100.000000000	100.000000000	52
GAME.EXE	0x800444f8	game.table_lookup_80044488	func_800444f8	eeece63c43a2ed16f20841b674714eb89d3f1c1d4cf43a4f54730aaa18ef8bdf	100.000000000	100.000000000	100.000000000	52
GAME.EXE	0x80045f7c	game.func_80045f7c	func_80045f7c	84180f4f20216a365fa50360b85d819034d04256604fa7611736e2f98bcb1ba3	46.428570000	52.142857000	46.428570000	28
GAME.EXE	0x80045f98	game.func_80045f7c	func_80045f98	84180f4f20216a365fa50360b85d819034d04256604fa7611736e2f98bcb1ba3	46.428570000	52.142857000	46.428570000	28
GAME.EXE	0x80046324	game.func_80046324	func_80046324	e83c02dd07ee0705ec1dd58e43c99081aea6045909206ba607268280d9485668	100.000000000	100.000000000	100.000000000	40
GAME.EXE	0x8004634c	game.func_8004634c	func_8004634c	126b2b882b285faada9423c1f4881a1c6d70b811f17e1aa4622c7c3676e22394	100.000000000	100.000000000	100.000000000	32
GAME.EXE	0x8004a344	game.func_8004a344	func_8004a344	4f276cc0c2aecb116296fb3c55d801e91673c88c3eb134b9d562b6ea470a0795	100.000000000	100.000000000	100.000000000	48
GAME.EXE	0x8004fac4	game.system_callbacks	func_8004fac4	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fae8	game.system_callbacks	func_8004fae8	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fb0c	game.system_callbacks	func_8004fb0c	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fb30	game.system_callbacks	func_8004fb30	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fb54	game.system_callbacks	func_8004fb54	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fb78	game.system_callbacks	func_8004fb78	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fb9c	game.system_callbacks	func_8004fb9c	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fbc0	game.system_callbacks	func_8004fbc0	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fbe4	game.system_callbacks	func_8004fbe4	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fc08	game.system_callbacks	func_8004fc08	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	100.000000000	100.000000000	100.000000000	36
GAME.EXE	0x8004fc2c	game.system_callbacks	dma_set_channel_callback	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	64.156250000	64.156250000	64.156250000	128
GAME.EXE	0x8004fcac	game.system_callbacks	interrupt_set_callback	3e865cd005e71b6f677fb98ece48ea597cebe27a8bac4d6b162d7ca9236aab91	66.212120000	66.212120000	66.212120000	132
GAME.EXE	0x8005081c	game.graph_state_accessors	func_8005081c	999363de0d722157ea9b6e362e3c57d11a689e096f869d703d631d7e6ab15489	100.000000000	100.000000000	100.000000000	16
GAME.EXE	0x8005082c	game.graph_state_accessors	func_8005082c	999363de0d722157ea9b6e362e3c57d11a689e096f869d703d631d7e6ab15489	100.000000000	100.000000000	100.000000000	16
GAME.EXE	0x8005083c	game.graph_state_accessors	func_8005083c	999363de0d722157ea9b6e362e3c57d11a689e096f869d703d631d7e6ab15489	100.000000000	100.000000000	100.000000000	24
GAME.EXE	0x80052240	game.func_80052240	func_80052240	843a6479ce6a475e17fb73caa44ca3098fcad0c56102e0e8ecc428dc8fa87454	100.000000000	100.000000000	100.000000000	24
OPEN.EXE	0x80015dd4	open.memory	memory_malloc_checked	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	56
OPEN.EXE	0x80015e0c	open.memory	memory_allocation_reset	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	32
OPEN.EXE	0x80015e2c	open.memory	memory_set_allocation_mode	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	168
OPEN.EXE	0x80015ed4	open.memory	memory_capture_system_heap_start	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	32
OPEN.EXE	0x80015ef4	open.memory	memory_reset_system_heap	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	60
OPEN.EXE	0x80015f30	open.memory	memory_allocate	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	128
OPEN.EXE	0x80015fb0	open.memory	memory_release_last	6a8209d742bc6039026d45f5a0736ab61769e590969ebc748a4ab348c8347b25	100.000000000	100.000000000	100.000000000	100
OPEN.EXE	0x80016908	open.render_init	render_initialize	7f77db470eecbd68ed20f642bc575ac13a079a7f91267bad6aee664faba02941	100.000000000	100.000000000	100.000000000	468
OPEN.EXE	0x80016d38	open.render	display_begin_frame	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	152
OPEN.EXE	0x80016dd0	open.render	display_present_frame	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	152
OPEN.EXE	0x80016e68	open.render	tmd_select	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	44
OPEN.EXE	0x80016e94	open.render	tmd_get_object	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	36
OPEN.EXE	0x80016eb8	open.render	tmd_set_current_vertices	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	16
OPEN.EXE	0x80016ec8	open.render	tmd_select_object_vertices	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	60
OPEN.EXE	0x80016f04	open.render	render_set_view_transform	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	96.800000000	96.800000000	96.800000000	300
OPEN.EXE	0x80017030	open.render	tmd_prepare_primitive_indices	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	94.135414000	94.135414000	94.135414000	768
OPEN.EXE	0x80017330	open.render	tmd_register	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	60
OPEN.EXE	0x8001736c	open.render	tmd_release_last_allocation	1b1a52cd2e9505ea6e1ffdfe4d9bf88b38a8fac20caf811d28a5f5d1c6d1b5ae	100.000000000	100.000000000	100.000000000	32
