# Hand-owned WIP Sony/Psy-Q ownership layered over config/retail/functions.tsv.
# Release 2.5 exact objects and project-built FIDs outrank version-skewed Psy-Q 2.60 signatures.
# Regenerated seeds are review candidates; edit and admit changes here manually.
image	va	size	name	aliases	provider	library	module	member_offset	source_version	evidence	confidence	provenance	note
GAME.EXE	0x8004dcd0	0x44	NormalColor3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x284	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004dd14	0x2c	NormalColorDpq		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x2c8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004dd40	0x4c	NormalColorDpq3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x2f4	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004dd8c	0x24	NormalColorCol		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x340	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004ddb0	0x48	NormalColorCol3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x364	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004ddf8	0x2c	ColorDpq		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x3ac	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004de24	0x28	ColorCol		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x3d8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004de4c	0x2c	NormalClip		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x400	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004de78	0x18	NormalClipS		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x42c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004de90	0x24	AverageZ3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x444	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004deb4	0x14	AverageSZ3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x468	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004dec8	0x28	AverageZ4		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x47c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004def0	0x14	AverageSZ4		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x4a4	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004df04	0x5c	OuterProduct12		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x4b8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004df60	0x5c	OuterProduct0		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x514	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004dfbc	0x18	Lzc		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x570	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004dfdc	0x58	RotTransPersN		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x0	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e034	0x80	RotTransPers3N		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x58	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e0b4	0x84	RotTransPers4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0xd8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e138	0x60	RotAverage3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x15c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e198	0x88	RotAverage4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x1bc	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e220	0x34	RotNclip		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x244	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e254	0x8c	RotNclip3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x278	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e2e0	0xbc	RotNclip4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x304	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
GAME.EXE	0x8004e39c	0x94	RotAverageNclip3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x3c0	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
